['neg', 'pos']
425, 0
426, 1
427, 0
428, 1
429, 0
430, 0
431, 1
432, 1
433, 1
434, 0
435, 1
436, 1
437, 0
438, 1
439, 0
440, 1
441, 1
442, 0
443, 1
444, 0
445, 0
446, 1
447, 1
448, 1
449, 1
450, 1
451, 1
452, 1
453, 1
454, 1
455, 0
456, 1
457, 1
458, 0
459, 1
460, 1
461, 0
462, 1
463, 1
464, 0
465, 0
466, 1
467, 0
468, 0
469, 0
470, 0
471, 1
472, 0
473, 1
474, 1
475, 1
476, 1
477, 0
478, 1
479, 0
480, 1
481, 0
482, 1
483, 1
484, 1
485, 0
486, 0
487, 0
488, 0
489, 0
490, 0
491, 1
492, 0
493, 0
494, 0
495, 1
496, 0
497, 1
498, 0
499, 1
500, 1
501, 0
502, 0
503, 1
504, 1
505, 0
506, 0
507, 1
508, 0
509, 1
510, 1
511, 1
512, 0
513, 1
514, 0
515, 0
516, 1
517, 0
518, 0
519, 0
520, 0
521, 0
522, 1
523, 0
524, 0
525, 1
526, 0
527, 0
528, 0
529, 0
530, 0
531, 0
532, 1
533, 0
534, 1
535, 1
536, 1
537, 0
538, 0
539, 1
540, 0
541, 1
542, 1
543, 0
544, 0
545, 0
546, 0
547, 1
548, 0
549, 0
550, 0
551, 1
552, 0
553, 1
554, 1
555, 0
556, 0
557, 1
558, 1
559, 0
560, 1
561, 0
562, 1
563, 1
564, 1
565, 1
566, 0
567, 1
568, 0
569, 0
570, 1
571, 0
572, 1
573, 1
574, 0
575, 0
576, 0
577, 0
578, 0
579, 0
580, 1
581, 1
582, 1
583, 0
584, 0
585, 1
586, 1
587, 0
588, 1
589, 0
590, 1
591, 1
592, 1
593, 0
594, 0
595, 0
596, 0
597, 0
598, 0
599, 0
600, 0
601, 0
602, 0
603, 0
604, 0
605, 1
606, 1
607, 0
608, 1
609, 0
610, 0
611, 1
612, 0
613, 0
614, 0
615, 0
616, 0
617, 1
618, 1
619, 1
620, 1
621, 1
622, 1
623, 1
624, 1
625, 1
626, 0
627, 0
628, 1
629, 1
630, 1
631, 1
632, 0
633, 0
634, 1
635, 0
636, 1
637, 1
638, 0
639, 1
640, 1
641, 0
642, 0
643, 0
644, 0
645, 0
646, 1
647, 0
648, 1
649, 1
650, 0
651, 0
652, 1
653, 1
654, 0
655, 0
656, 0
657, 1
658, 0
659, 1
660, 1
661, 0
662, 0
663, 1
664, 0
665, 0
666, 1
667, 0
668, 1
669, 1
670, 1
671, 0
672, 1
673, 1
674, 0
675, 1
676, 1
677, 0
678, 0
679, 1
680, 0
681, 1
682, 0
683, 0
684, 0
685, 0
686, 0
687, 0
688, 0
689, 1
690, 1
691, 1
692, 0
693, 0
694, 1
695, 0
696, 1
697, 1
698, 1
699, 1
700, 1
701, 0
702, 1
703, 1
704, 0
705, 1
706, 1
707, 1
708, 0
709, 1
710, 0
711, 1
712, 0
713, 0
714, 1
715, 1
716, 1
717, 1
718, 1
719, 1
720, 0
721, 1
722, 1
723, 1
724, 1
725, 0
726, 1
727, 0
728, 1
729, 1
730, 0
731, 0
732, 0
733, 1
734, 1
735, 0
736, 0
737, 0
738, 1
739, 0
740, 0
741, 0
742, 1
743, 1
744, 0
745, 1
746, 1
747, 1
748, 1
749, 0
750, 1
751, 0
752, 1
753, 0
754, 0
755, 0
756, 0
757, 0
758, 1
759, 0
760, 0
761, 0
762, 0
763, 0
764, 0
765, 0
766, 1
767, 1
768, 0
769, 1
770, 0
771, 0
772, 0
773, 1
774, 0
775, 1
776, 1
777, 1
778, 1
779, 0
780, 1
781, 0
782, 1
783, 0
784, 1
785, 1
786, 1
787, 0
788, 1
789, 1
790, 1
791, 0
792, 1
793, 0
794, 0
795, 0
796, 0
797, 0
798, 0
799, 0
800, 1
801, 0
802, 0
803, 1
804, 0
805, 0
806, 0
807, 0
808, 0
809, 0
810, 0
811, 1
812, 0
813, 1
814, 1
815, 0
816, 1
817, 1
818, 1
819, 0
820, 1
821, 1
822, 1
823, 1
824, 0
825, 1
826, 1
827, 1
828, 1
829, 1
830, 1
831, 0
832, 0
833, 0
834, 1
835, 1
836, 1
837, 1
838, 1
839, 0
840, 1
841, 1
842, 1
843, 0
844, 0
845, 1
846, 0
847, 1
848, 0
849, 1
850, 0
851, 1
852, 1
853, 1
854, 0
855, 0
856, 1
857, 0
858, 0
859, 0
860, 1
861, 1
862, 0
863, 1
864, 1
865, 0
866, 0
867, 1
868, 1
869, 0
870, 0
871, 1
872, 1
873, 0
874, 0
875, 1
876, 0
877, 1
878, 0
879, 0
880, 1
881, 1
882, 1
883, 0
884, 0
885, 0
886, 0
887, 0
888, 1
889, 1
890, 0
891, 1
892, 1
893, 0
894, 0
895, 1
896, 1
897, 1
898, 1
899, 0
900, 0
901, 1
902, 0
903, 1
904, 1
905, 1
906, 1
907, 1
908, 1
909, 1
910, 0
911, 1
912, 0
913, 0
914, 0
915, 0
916, 0
917, 1
918, 0
919, 1
920, 1
921, 0
922, 0
923, 0
924, 0
925, 1
926, 0
927, 1
928, 1
929, 1
930, 1
931, 1
932, 0
933, 0
934, 1
935, 1
936, 1
937, 0
938, 1
939, 0
940, 1
941, 1
942, 1
943, 1
944, 1
945, 0
946, 0
947, 1
948, 1
949, 1
950, 1
951, 0
952, 0
953, 0
954, 1
955, 1
956, 1
957, 0
958, 1
959, 0
960, 0
961, 1
962, 0
963, 0
964, 1
965, 1
966, 0
967, 0
968, 0
969, 1
970, 0
971, 0
972, 0
973, 0
974, 1
975, 1
976, 1
977, 0
978, 0
979, 1
980, 1
981, 1
982, 1
983, 1
984, 1
985, 0
986, 1
987, 0
988, 1
989, 1
990, 0
991, 1
992, 0
993, 1
994, 1
995, 0
996, 1
997, 0
998, 0
999, 0
1000, 1
1001, 0
1002, 1
1003, 0
1004, 1
1005, 0
1006, 1
1007, 0
1008, 1
1009, 0
1010, 1
1011, 1
1012, 0
1013, 1
1014, 1
1015, 0
1016, 0
1017, 1
1018, 1
1019, 1
1020, 1
1021, 1
1022, 1
1023, 1
1024, 0
1025, 1
1026, 0
1027, 1
1028, 0
1029, 0
1030, 1
1031, 0
1032, 0
1033, 0
1034, 1
1035, 0
1036, 0
1037, 0
1038, 0
1039, 0
1040, 1
1041, 1
1042, 1
1043, 0
1044, 0
1045, 1
1046, 0
1047, 0
1048, 1
1049, 1
1050, 0
1051, 0
1052, 1
1053, 1
1054, 1
1055, 0
1056, 0
1057, 0
1058, 1
1059, 1
1060, 1
1061, 0
1062, 0
1063, 0
1064, 0
1065, 0
1066, 0
1067, 1
1068, 1
1069, 1
1070, 1
1071, 1
1072, 0
1073, 0
1074, 1
1075, 1
1076, 1
1077, 1
1078, 1
1079, 0
1080, 1
1081, 1
1082, 1
1083, 1
1084, 1
1085, 0
1086, 1
1087, 1
1088, 0
1089, 0
1090, 1
1091, 0
1092, 0
1093, 0
1094, 0
1095, 1
1096, 1
1097, 0
1098, 1
1099, 0
1100, 1
1101, 0
1102, 1
1103, 0
1104, 0
1105, 0
1106, 0
1107, 0
1108, 0
1109, 0
1110, 1
1111, 1
1112, 0
1113, 1
1114, 0
1115, 0
1116, 0
1117, 0
1118, 1
1119, 0
1120, 0
1121, 0
1122, 0
1123, 1
1124, 1
1125, 0
1126, 0
1127, 1
1128, 1
1129, 0
1130, 0
1131, 0
1132, 1
1133, 1
1134, 0
1135, 1
1136, 0
1137, 1
1138, 1
1139, 0
1140, 1
1141, 0
1142, 0
1143, 1
1144, 0
1145, 1
1146, 0
1147, 0
1148, 0
1149, 0
1150, 1
1151, 1
1152, 0
1153, 0
1154, 1
1155, 0
1156, 1
1157, 1
1158, 1
1159, 1
1160, 1
1161, 1
1162, 1
1163, 1
1164, 1
1165, 1
1166, 0
1167, 1
1168, 0
1169, 1
1170, 0
1171, 1
1172, 0
1173, 1
1174, 1
1175, 0
1176, 1
1177, 1
1178, 1
1179, 1
1180, 1
1181, 0
1182, 0
1183, 1
1184, 1
1185, 1
1186, 0
1187, 1
1188, 0
1189, 1
1190, 0
1191, 1
1192, 0
1193, 1
1194, 1
1195, 1
1196, 1
1197, 0
1198, 0
1199, 0
1200, 1
1201, 1
1202, 0
1203, 0
1204, 1
1205, 0
1206, 0
1207, 0
1208, 1
1209, 1
1210, 1
1211, 1
1212, 0
1213, 0
1214, 1
1215, 0
1216, 1
1217, 0
1218, 0
1219, 1
1220, 0
1221, 0
1222, 0
1223, 0
1224, 1
1225, 1
1226, 0
1227, 0
1228, 1
1229, 1
1230, 0
1231, 1
1232, 0
1233, 0
1234, 1
1235, 0
1236, 0
1237, 0
1238, 0
1239, 0
1240, 1
1241, 1
1242, 0
1243, 0
1244, 0
1245, 1
1246, 1
1247, 0
1248, 0
1249, 0
1250, 0
1251, 0
1252, 0
1253, 1
1254, 0
1255, 0
1256, 1
1257, 1
1258, 1
1259, 1
1260, 0
1261, 1
1262, 0
1263, 1
1264, 0
1265, 1
1266, 1
1267, 0
1268, 0
1269, 0
1270, 1
1271, 0
1272, 1
1273, 0
1274, 0
1275, 0
1276, 1
1277, 0
1278, 0
1279, 0
1280, 1
1281, 0
1282, 0
1283, 0
1284, 1
1285, 0
1286, 1
1287, 0
1288, 1
1289, 1
1290, 1
1291, 1
1292, 1
1293, 1
1294, 1
1295, 1
1296, 0
1297, 1
1298, 1
1299, 0
1300, 1
1301, 1
1302, 1
1303, 1
1304, 1
1305, 0
1306, 1
1307, 1
1308, 0
1309, 0
1310, 0
1311, 1
1312, 1
1313, 0
1314, 0
1315, 1
1316, 1
1317, 1
1318, 1
1319, 0
1320, 0
1321, 0
1322, 0
1323, 1
1324, 0
1325, 0
1326, 0
1327, 0
1328, 0
1329, 0
1330, 1
1331, 0
1332, 1
1333, 0
1334, 0
1335, 0
1336, 0
1337, 0
1338, 1
1339, 1
1340, 1
1341, 0
1342, 0
1343, 0
1344, 0
1345, 0
1346, 1
1347, 1
1348, 0
1349, 1
1350, 0
1351, 0
1352, 0
1353, 1
1354, 0
1355, 1
1356, 1
1357, 0
1358, 0
1359, 0
1360, 0
1361, 1
1362, 1
1363, 0
1364, 1
1365, 1
1366, 0
1367, 1
1368, 0
1369, 0
1370, 0
1371, 0
1372, 0
1373, 1
1374, 0
1375, 0
1376, 0
1377, 1
1378, 0
1379, 1
1380, 0
1381, 1
1382, 0
1383, 1
1384, 1
1385, 1
1386, 0
1387, 1
1388, 0
1389, 1
1390, 1
1391, 0
1392, 0
1393, 0
1394, 1
1395, 1
1396, 1
1397, 1
1398, 0
1399, 1
1400, 1
1401, 1
1402, 1
1403, 1
1404, 0
1405, 0
1406, 1
1407, 0
1408, 0
1409, 0
1410, 1
1411, 0
1412, 1
1413, 0
1414, 1
1415, 0
1416, 0
1417, 1
1418, 1
1419, 1
1420, 0
1421, 1
1422, 1
1423, 0
1424, 0
1425, 0
1426, 0
1427, 0
1428, 0
1429, 1
1430, 0
1431, 0
1432, 1
1433, 1
1434, 0
1435, 0
1436, 0
1437, 0
1438, 0
1439, 1
1440, 1
1441, 0
1442, 1
1443, 0
1444, 1
1445, 1
1446, 0
1447, 1
1448, 0
1449, 1
1450, 0
1451, 1
1452, 1
1453, 0
1454, 0
1455, 0
1456, 1
1457, 1
1458, 1
1459, 0
1460, 0
1461, 0
1462, 0
1463, 1
1464, 0
1465, 1
1466, 1
1467, 0
1468, 0
1469, 1
1470, 1
1471, 0
1472, 1
1473, 1
1474, 0
1475, 1
1476, 0
1477, 0
1478, 1
1479, 1
1480, 0
1481, 1
1482, 1
1483, 0
1484, 0
1485, 1
1486, 1
1487, 1
1488, 1
1489, 0
1490, 0
1491, 0
1492, 1
1493, 1
1494, 0
1495, 0
1496, 1
1497, 1
1498, 1
1499, 1
1500, 0
1501, 1
1502, 0
1503, 0
1504, 0
1505, 0
1506, 0
1507, 0
1508, 1
1509, 1
1510, 0
1511, 0
1512, 0
1513, 0
1514, 1
1515, 1
1516, 0
1517, 0
1518, 0
1519, 1
1520, 0
1521, 1
1522, 1
1523, 1
1524, 0
1525, 1
1526, 1
1527, 1
1528, 0
1529, 1
1530, 1
1531, 0
1532, 0
1533, 1
1534, 0
1535, 0
1536, 0
1537, 0
1538, 1
1539, 0
1540, 1
1541, 0
1542, 0
1543, 0
1544, 1
1545, 1
1546, 0
1547, 1
1548, 1
1549, 1
1550, 0
1551, 0
1552, 0
1553, 1
1554, 0
1555, 1
1556, 0
1557, 1
1558, 1
1559, 0
1560, 1
1561, 1
1562, 1
1563, 1
1564, 1
1565, 0
1566, 0
1567, 1
1568, 1
1569, 1
1570, 0
1571, 1
1572, 0
1573, 1
1574, 1
1575, 1
1576, 0
1577, 1
1578, 1
1579, 0
1580, 1
1581, 0
1582, 0
1583, 0
1584, 1
1585, 1
1586, 1
1587, 0
1588, 0
1589, 0
1590, 1
1591, 1
1592, 1
1593, 0
1594, 0
1595, 1
1596, 0
1597, 1
1598, 0
1599, 1
1600, 0
1601, 0
1602, 1
1603, 1
1604, 0
1605, 1
1606, 0
1607, 0
1608, 1
1609, 1
1610, 0
1611, 1
1612, 0
1613, 0
1614, 1
1615, 1
1616, 1
1617, 0
1618, 1
1619, 0
1620, 0
1621, 1
1622, 1
1623, 1
1624, 1
1625, 0
1626, 0
1627, 0
1628, 1
1629, 1
1630, 0
1631, 0
1632, 0
1633, 0
1634, 1
1635, 1
1636, 0
1637, 0
1638, 0
1639, 0
1640, 0
1641, 1
1642, 0
1643, 0
1644, 0
1645, 0
1646, 0
1647, 0
1648, 1
1649, 1
1650, 0
1651, 0
1652, 0
1653, 0
1654, 1
1655, 1
1656, 0
1657, 1
1658, 1
1659, 1
1660, 0
1661, 1
1662, 0
1663, 1
1664, 1
1665, 0
1666, 0
1667, 0
1668, 1
1669, 0
1670, 0
1671, 0
1672, 1
1673, 1
1674, 1
1675, 0
1676, 0
1677, 1
1678, 1
1679, 0
1680, 0
1681, 1
1682, 0
1683, 1
1684, 1
1685, 0
1686, 0
1687, 0
1688, 0
1689, 0
1690, 0
1691, 1
1692, 0
1693, 1
1694, 0
1695, 1
1696, 0
1697, 0
1698, 1
1699, 1
1700, 0
1701, 0
1702, 0
1703, 0
1704, 1
1705, 0
1706, 0
1707, 1
1708, 1
1709, 1
1710, 0
1711, 1
1712, 1
1713, 0
1714, 0
1715, 1
1716, 0
1717, 1
1718, 1
1719, 1
1720, 1
1721, 1
1722, 0
1723, 0
1724, 0
1725, 1
1726, 0
1727, 0
1728, 0
1729, 1
1730, 1
1731, 0
1732, 1
1733, 0
1734, 0
1735, 0
1736, 0
1737, 1
1738, 0
1739, 0
1740, 1
1741, 1
1742, 0
1743, 0
1744, 1
1745, 0
1746, 1
1747, 1
1748, 0
1749, 0
1750, 0
1751, 1
1752, 1
1753, 0
1754, 1
1755, 1
1756, 1
1757, 0
1758, 0
1759, 0
1760, 0
1761, 1
1762, 0
1763, 1
1764, 1
1765, 1
1766, 0
1767, 1
1768, 1
1769, 1
1770, 0
1771, 1
1772, 1
1773, 0
1774, 0
1775, 1
1776, 1
1777, 1
1778, 0
1779, 0
1780, 0
1781, 1
1782, 0
1783, 0
1784, 1
1785, 1
1786, 0
1787, 0
1788, 1
1789, 0
1790, 1
1791, 1
1792, 1
1793, 1
1794, 1
1795, 0
1796, 0
1797, 1
1798, 1
1799, 0
1800, 1
1801, 1
1802, 1
1803, 1
1804, 1
1805, 0
1806, 1
1807, 0
1808, 0
1809, 1
1810, 0
1811, 0
1812, 0
1813, 0
1814, 0
1815, 1
1816, 0
1817, 1
1818, 0
1819, 0
1820, 1
1821, 0
1822, 0
1823, 0
1824, 1
1825, 1
1826, 0
1827, 1
1828, 1
1829, 1
1830, 0
1831, 1
1832, 1
1833, 1
1834, 0
1835, 1
1836, 1
1837, 1
1838, 1
1839, 0
1840, 1
1841, 1
1842, 1
1843, 0
1844, 0
1845, 0
1846, 1
1847, 0
1848, 0
1849, 1
1850, 0
1851, 0
1852, 0
1853, 0
1854, 1
1855, 1
1856, 1
1857, 1
1858, 0
1859, 0
1860, 1
1861, 1
1862, 0
1863, 0
1864, 0
1865, 1
1866, 0
1867, 1
1868, 1
1869, 0
1870, 0
1871, 1
1872, 0
1873, 0
1874, 1
1875, 0
1876, 1
1877, 1
1878, 0
1879, 1
1880, 1
1881, 0
1882, 1
1883, 0
1884, 1
1885, 1
1886, 1
1887, 0
1888, 1
1889, 1
1890, 1
1891, 0
1892, 0
1893, 0
1894, 1
1895, 0
1896, 1
1897, 0
1898, 1
1899, 0
1900, 1
1901, 0
1902, 1
1903, 0
1904, 0
1905, 0
1906, 1
1907, 0
1908, 0
1909, 0
1910, 0
1911, 1
1912, 1
1913, 0
1914, 0
1915, 1
1916, 1
1917, 0
1918, 1
1919, 0
1920, 1
1921, 1
1922, 0
1923, 0
1924, 0
1925, 0
1926, 1
1927, 0
1928, 1
1929, 0
1930, 1
1931, 1
1932, 1
1933, 0
1934, 1
1935, 1
1936, 1
1937, 1
1938, 0
1939, 0
1940, 1
1941, 0
1942, 1
1943, 0
1944, 0
1945, 1
1946, 0
1947, 0
1948, 1
1949, 0
1950, 1
1951, 1
1952, 0
1953, 0
1954, 1
1955, 0
1956, 1
1957, 1
1958, 1
1959, 0
1960, 0
1961, 1
1962, 0
1963, 1
1964, 1
1965, 0
1966, 0
1967, 1
1968, 1
1969, 0
1970, 1
1971, 1
1972, 1
1973, 0
1974, 0
1975, 0
1976, 0
1977, 0
1978, 1
1979, 1
1980, 0
1981, 0
1982, 0
1983, 1
1984, 0
1985, 0
1986, 0
1987, 0
1988, 0
1989, 1
1990, 1
1991, 0
1992, 1
1993, 0
1994, 1
1995, 0
1996, 1
1997, 1
1998, 1
1999, 1
2000, 1
2001, 1
2002, 1
2003, 0
2004, 1
2005, 1
2006, 0
2007, 1
2008, 1
2009, 1
2010, 0
2011, 1
2012, 1
2013, 0
2014, 0
2015, 1
2016, 1
2017, 0
2018, 1
2019, 1
2020, 0
2021, 0
2022, 0
2023, 1
2024, 1
2025, 0
2026, 0
2027, 0
2028, 1
2029, 1
2030, 0
2031, 1
2032, 0
2033, 0
2034, 1
2035, 1
2036, 0
2037, 1
2038, 0
2039, 1
2040, 1
2041, 1
2042, 1
2043, 1
2044, 0
2045, 0
2046, 1
2047, 1
2048, 0
2049, 0
2050, 1
2051, 1
2052, 0
2053, 0
2054, 0
2055, 0
2056, 1
2057, 0
2058, 0
2059, 0
2060, 0
2061, 0
2062, 0
2063, 1
2064, 1
2065, 1
2066, 0
2067, 0
2068, 0
2069, 1
2070, 1
2071, 0
2072, 1
2073, 0
2074, 1
2075, 1
2076, 1
2077, 0
2078, 1
2079, 1
2080, 1
2081, 0
2082, 0
2083, 0
2084, 1
2085, 1
2086, 0
2087, 1
2088, 0
2089, 1
2090, 1
2091, 0
2092, 1
2093, 0
2094, 0
2095, 1
2096, 1
2097, 1
2098, 1
2099, 0
2100, 1
2101, 0
2102, 1
2103, 0
2104, 1
2105, 0
2106, 1
2107, 0
2108, 1
2109, 1
2110, 0
2111, 0
2112, 0
2113, 1
2114, 1
2115, 0
2116, 0
2117, 1
2118, 0
2119, 1
2120, 0
2121, 0
2122, 1
2123, 1
2124, 0
2125, 1
2126, 0
2127, 1
2128, 0
2129, 0
2130, 1
2131, 1
2132, 0
2133, 1
2134, 1
2135, 1
2136, 0
2137, 1
2138, 1
2139, 1
2140, 1
2141, 0
2142, 1
2143, 1
2144, 0
2145, 0
2146, 0
2147, 0
2148, 1
2149, 0
2150, 1
2151, 0
2152, 1
2153, 0
2154, 1
2155, 1
2156, 0
2157, 1
2158, 0
2159, 1
2160, 1
2161, 1
2162, 1
2163, 0
2164, 1
2165, 1
2166, 0
2167, 0
2168, 0
2169, 0
2170, 0
2171, 0
2172, 1
2173, 0
2174, 1
2175, 0
2176, 0
2177, 0
2178, 1
2179, 1
2180, 0
2181, 0
2182, 0
2183, 0
2184, 1
2185, 0
2186, 0
2187, 1
2188, 1
2189, 1
2190, 0
2191, 1
2192, 0
2193, 0
2194, 1
2195, 1
2196, 1
2197, 0
2198, 0
2199, 0
2200, 0
2201, 0
2202, 1
2203, 1
2204, 1
2205, 0
2206, 0
2207, 1
2208, 1
2209, 0
2210, 0
2211, 0
2212, 1
2213, 0
2214, 0
2215, 1
2216, 0
2217, 0
2218, 0
2219, 1
2220, 1
2221, 1
2222, 1
2223, 1
2224, 1
2225, 0
2226, 0
2227, 0
2228, 1
2229, 1
2230, 0
2231, 0
2232, 0
2233, 0
2234, 0
2235, 1
2236, 1
2237, 1
2238, 1
2239, 1
2240, 1
2241, 1
2242, 0
2243, 0
2244, 0
2245, 0
2246, 1
2247, 1
2248, 1
2249, 0
2250, 0
2251, 0
2252, 0
2253, 1
2254, 0
2255, 1
2256, 1
2257, 1
2258, 0
2259, 1
2260, 1
2261, 1
2262, 0
2263, 1
2264, 0
2265, 1
2266, 0
2267, 1
2268, 0
2269, 1
2270, 0
2271, 0
2272, 0
2273, 0
2274, 0
2275, 0
2276, 1
2277, 1
2278, 0
2279, 1
2280, 1
2281, 1
2282, 1
2283, 0
2284, 1
2285, 1
2286, 0
2287, 1
2288, 0
2289, 0
2290, 0
2291, 1
2292, 0
2293, 0
2294, 1
2295, 0
2296, 1
2297, 0
2298, 1
2299, 1
2300, 0
2301, 0
2302, 0
2303, 1
2304, 1
2305, 1
2306, 0
2307, 0
2308, 0
2309, 1
2310, 1
2311, 1
2312, 0
2313, 1
2314, 0
2315, 1
2316, 1
2317, 1
2318, 0
2319, 0
2320, 0
2321, 0
2322, 0
2323, 1
2324, 0
2325, 1
2326, 0
2327, 0
2328, 0
2329, 0
2330, 0
2331, 1
2332, 0
2333, 0
2334, 0
2335, 0
2336, 1
2337, 0
2338, 1
2339, 0
2340, 0
2341, 0
2342, 0
2343, 1
2344, 1
2345, 0
2346, 0
2347, 1
2348, 0
2349, 1
2350, 1
2351, 0
2352, 0
2353, 0
2354, 0
2355, 0
2356, 0
2357, 1
2358, 1
2359, 0
2360, 1
2361, 1
2362, 1
2363, 0
2364, 0
2365, 1
2366, 1
2367, 1
2368, 0
2369, 1
2370, 1
2371, 0
2372, 1
2373, 1
2374, 1
2375, 0
2376, 1
2377, 0
2378, 0
2379, 1
2380, 1
2381, 0
2382, 0
Confusion matrix [[854, 376],
 [334, 819]]
Precision score: [0.71885522 0.68535565]
Recall score: [0.69430894 0.7103209 ]
F1 score: [0.7063689  0.69761499]
Accuracy score: 0.702056
